,id_municipio,pib,va_agropecuaria,va_industria,va_servicos,va_adespss,ano
32983,5005681,640893361,55280898,129338371,219776898,12882475,2022
32984,5005707,2541300538,499512092,623970862,76923512,389932325,2022
32985,5005806,400110882,107157792,74899523,92037985,98384009,2022
32986,5006002,1783087628,800217569,352221466,297544453,175362971,2022
32987,5006200,249387682,582524871,499481966,77278986,355318311,2022
32988,5006259,247121437,133504797,13666374,4603063,34934666,2022
32989,5006275,903054529,479522915,229059927,96510192,53185497,2022
32990,5006309,1401774478,21979082,242062666,51803744,291252006,2022
32991,5006358,2335836,68378413,9190304,40875224,104158177,2022
32992,5006408,263145062,105920482,11332211,64516029,59536169,2022
32993,5006606,429007819,1445620912,332133394,1398743898,61675583,2022
32994,5006903,405916363,159573454,13434111,78915873,128499729,2022
32995,5007109,1591135501,1063117715,79008541,163870639,198016114,2022
32996,5007208,3121227826,1079553517,811854548,687821586,270488855,2022
32997,5007307,11040973,31787103,4622145,26135499,39588373,2022
32998,5007406,549742238,189758746,31670539,142109745,145010893,2022
32999,5007505,228337835,63689843,61015751,48401868,39653964,2022
33000,5007554,328331872,173702317,2627174,44632154,65224473,2022
33001,5007695,1842399953,600095178,200821425,596510811,21854942,2022
33002,5007703,319012201,121574383,16858009,81538992,72588556,2022
33003,5007802,2656123932,326663575,2164529245,53381347,835534,2022
33004,5007901,2709872546,1095531862,264334769,674824192,386658178,2022
33005,5007935,8830895,384882247,138989409,168947437,131980368,2022
33006,5007950,25919266,112106715,9265415,42973538,78407021,2022
33007,5007976,165450796,9045699,6874133,2198796,39114663,2022
33008,5008008,653284336,246874334,92222517,120383228,146058337,2022
33009,5008305,1162609704,932042354,6259594883,2540281306,948501792,2022
33010,5008404,285942009,89029225,78525382,47719759,45878683,2022
33011,5100102,105338717,8107479,33604443,2089086,32490645,2022
33012,5100201,1487513855,495544648,9557432,560263944,17458815,2022
33013,5100250,1814183215,181053471,274938662,76844687,351604786,2022
33014,5100300,944430544,186937339,29401836,253282244,137808076,2022
33015,5100359,17734913,79978759,5389586,31835689,50120469,2022
33016,5100409,849522736,452988933,28256734,214726441,8715945,2022
33017,5100508,136202246,35458818,6198294,20981986,67254856,2022
33018,5100607,975102521,470523625,167006346,184177019,96414003,2022
33019,5100805,182613417,31959825,12497446,52620453,68439641,2022
33020,5101001,93875964,42695506,2542644,15005954,28068974,2022
33021,5101209,2295381,4820431,655488,4169723,12177571,2022
33022,5101258,56081156,27414634,199149206,170816701,109990454,2022
33023,5101308,201556281,20105187,20833699,80893611,60906568,2022
33024,5101407,1303488366,86212088,703217552,235366806,155311348,2022
33025,5101605,104313931,26813359,2876823,17164126,52889747,2022
33026,5101704,1414083801,431377794,337694974,309988003,219530835,2022
33027,5101803,2289560843,171356275,361809944,1105512412,395724105,2022
33028,5101852,551674663,372712962,16559315,79547353,50961417,2022
33029,5101902,1483670036,878874917,111256705,258220552,144759875,2022
33030,5102504,2045496593,175142247,19790296,865563208,577046926,2022
33031,5102603,371176687,121088932,3685671,78094389,111819868,2022
33032,5102637,4609961207,2069467534,606696057,1284170704,275384675,2022
33033,5102678,3601119938,1578983525,459802083,94634509,305588587,2022
33034,5102686,1913968366,995298712,401973176,330853114,71440511,2022
33035,5102694,171495331,96140367,9710502,22212318,34496421,2022
33036,5102702,181464119,797521746,74450247,613199882,159061032,2022
33037,5102793,220408517,73517128,9110351,5429207,62101846,2022
33038,5102850,163007945,49658286,13347053,3392251,52713737,2022
33039,5103007,853797042,353952688,120150217,197434017,131300609,2022
33040,5103056,866519649,354969382,246753098,13936295,81637868,2022
33041,5103106,215446333,88935045,34016978,32065285,44258436,2022
33042,5103205,1020447537,92439289,201384607,397205377,204478498,2022
33043,5103254,706022962,99340038,149451237,173300052,22247304,2022
33044,5103304,952577643,311059728,1473146,260855691,149023973,2022
33045,5103353,1108427686,172403396,142184848,468428644,197203899,2022
33046,5103361,112789854,3182752,6030401,30841232,32853405,2022
33047,5103379,268019212,52698659,36229941,42967787,119794672,2022
33048,5103403,26528838588,26114308,3928862454,14131936743,4103710312,2022
33049,5103437,115401471,44113539,9977044,20419069,33813531,2022
33050,5103452,643676835,486572958,19900855,58842007,58852867,2022
33051,5103502,3358065821,2059322294,238501357,675367066,17337179,2022
33052,5103601,440422252,276840524,19912735,63805842,55508963,2022
33053,5103700,7973338,452406644,48136663,152914681,91834847,2022
33054,5103809,69894218,18513194,7216279,13539409,26132776,2022
33055,5103858,856082056,59754462,26159297,124278651,62761562,2022
33056,5103908,339311411,239216525,13398779,33891531,38589765,2022
33057,5103957,78823818,31983353,4047179,1426614,23862829,2022
33058,5104104,1016510319,87869011,182683031,406724767,218528327,2022
33059,5104203,490859819,274669075,18173246,81579933,92995476,2022
33060,5104500,77567682,8535146,35827464,7496349,23166547,2022
33061,5104526,1327141826,888714394,41690748,25639387,58292744,2022
33062,5104542,506249644,32051269,1605091,90941365,47368793,2022
33063,5104559,326139192,178515985,42714613,51488544,33766062,2022
33064,5104609,1503255978,726803385,385274476,198882364,111887961,2022
33065,5104807,108669908,26097614,197273335,324472531,190560579,2022
33066,5104906,167361278,39630399,1462759,4621685,50958962,2022
33067,5105002,319477972,27067295,160633182,54856077,6080135,2022
33068,5105101,1086042436,258916797,144630652,347352112,228253062,2022
33069,5105150,118093523,138247377,119953323,506873462,260611336,2022
33070,5105176,264367522,2947511,40173373,72932214,97483293,2022
33071,5105200,417591329,159140803,72417076,75485906,82160428,2022
33072,5105234,225241041,102188381,42545701,24927301,41610039,2022
33073,5105259,5815154204,1217212111,1397847893,2073124165,479364766,2022
33074,5105309,34952974,6765132,1025701,7621534,1718052,2022
33075,5105507,459254054,207355135,16400431,8255557,118436135,2022
33076,5105580,471375878,209208901,46813295,11309809,68825392,2022
33077,5105606,1042451655,196564378,113281248,471012165,115369414,2022
33078,5105622,800531971,90766193,152665127,282832224,173790501,2022
33079,5105903,821231065,141977292,326489061,16859489,10352942,2022
33080,5106000,213099383,120340557,12433605,2918598,39188724,2022
33081,5106109,351425737,41959619,108143427,85584699,83425411,2022
33082,5106158,259001728,64177806,17154053,57350139,99084687,2022
33083,5106174,100665182,48692204,3286413,11421635,32750659,2022
33084,5106182,289660397,105627891,75942671,36120123,5029328,2022
33085,5106190,233145599,86428073,7475861,83363182,31936739,2022
33086,5106208,8852501,33206368,4124767,14680595,30653009,2022
33087,5106216,714628612,186621822,301155237,105335529,83840056,2022
33088,5106224,4647666251,1721125808,779580173,1358408991,344431106,2022
33089,5106232,741657224,215339658,215073341,136149058,129114172,2022
33090,5106240,2270078427,1585711986,76034581,377831541,97254412,2022
33091,5106257,88465555,214190754,210817699,251472525,132215649,2022
33092,5106265,329353739,176304795,9001,59385895,62612722,2022
33093,5106273,81032003,30601587,2560885,15394698,27577777,2022
33094,5106281,584313307,406171475,21194129,77465823,45194021,2022
33095,5106299,673514984,97582411,366086312,86906271,91368495,2022
33096,5106307,1498531723,825785847,119815522,29196509,163294575,2022
33097,5106315,49024722,10189987,1432182,8838917,25982575,2022
33098,5106372,1112880013,47417368,271167493,176435559,124574489,2022
33099,5106422,722838013,134953179,64723496,231015317,22101589,2022
33100,5106455,171895886,114245061,8365499,18157747,23883879,2022
33101,5106505,625851263,81343943,50520663,234304017,200409548,2022
33102,5106653,94396827,24018701,5317357,20077584,40624841,2022
33103,5106703,27260162,3848933,87219,6917131,13919139,2022
33104,5106752,2003192193,149202591,617425895,722385441,283386827,2022
33105,5106778,323187738,112423257,2687543,82105446,78276932,2022
33106,5106802,948484951,70302439,32767064,114520831,49659265,2022
33107,5106828,239045136,69025196,25059354,4738199,79221042,2022
33108,5106851,64825505,22517872,465452,9276458,25035744,2022
33109,5107008,786497253,448603176,65780169,117177287,106819878,2022
33110,5107040,5180123571,131102613,629026597,2155973446,475528982,2022
33111,5107065,2795905387,1057058876,221687198,1094510024,157360092,2022
33112,5107107,396243052,47072589,37153133,157520223,112843568,2022
33113,5107156,44088536,959656,1011305,8668793,22190951,2022
33114,5107180,487231584,25474028,18166578,104228006,71695771,2022
33115,5107198,112637099,65796752,4905665,15652914,20832204,2022
33116,5107206,109799861,1187918,21082885,32863129,34928051,2022
33117,5107248,670034901,380345527,3631348,16809358,39089358,2022
33118,5107263,114155796,65882577,3086212,12785585,27346522,2022
33119,5107297,51901509,10638789,1725023,7723757,29167256,2022
33120,5107305,1113750633,54595747,161866277,203459385,134769799,2022
33121,5107354,584395879,404367876,16505631,86534724,47943456,2022
33122,5107404,66929107,8825378,5622951,15070615,33133309,2022
33123,5107578,84627235,30210273,5610331,11212182,33246252,2022
33124,5107602,12850051725,362055122,37150624,5530621474,1636597688,2022
33125,5107701,385090991,114046851,25674263,9254715,118152557,2022
33126,5107743,165888182,100487976,4754408,26333316,24901079,2022
33127,5107750,6554506,20726665,3841551,10837533,26908383,2022
33128,5107768,898335288,615455788,23889731,169568427,36129292,2022
33129,5107776,195490676,102152874,529977,23696132,54907393,2022
33130,5107792,694988404,539275489,202201,6041281,4336429,2022
33131,5107800,480664322,229339112,35515126,72748534,116955199,2022
33132,5107859,1191724726,756642848,31876888,245310757,91962731,2022
33133,5107875,3738442709,2161715761,279296471,811960796,209400394,2022
33134,5107883,55190795,26847372,1393862,6818327,1770308,2022
33135,5107909,8075614442,573319,1365859386,4006351884,98828419,2022
33136,5107925,9117203683,2538456489,1362047227,354219642,638168483,2022
33137,5107941,793228679,549169877,40349943,95419388,68246721,2022
33138,5107958,4078549053,500862037,647844038,17472945,666409713,2022
33139,5108006,1382668589,859467372,51501914,271196898,105873854,2022
33140,5108055,350958661,99294651,33884265,112277696,69920916,2022
33141,5108105,208892344,153549751,5765118,17997248,2402727,2022
33142,5108204,154910491,81498273,7058626,31723058,27296751,2022
33143,5108303,336690612,236589392,14700318,39740579,26607984,2022
33144,5108352,62735396,1834413,1512797,11736077,26172688,2022
33145,5108402,9049417953,49969955,1580560572,4396045312,1711575884,2022
33146,5108501,849830197,542914126,52534611,127383928,7563524,2022
33147,5108600,663817315,207145433,25745208,208763023,162696739,2022
33148,5108808,120877478,50615498,4899152,2396731,33953642,2022
33149,5108857,311083678,7079764,134822701,54708179,30520414,2022
33150,5108907,799376012,560123444,29641303,106649596,63258055,2022
33151,5108956,248325824,49497541,36868744,7885526,61927597,2022
33152,5200050,279328016,10030087,58214074,120806793,55106049,2022
33153,5200100,412884537,93335755,47560187,151457572,86947465,2022
33154,5200134,804207823,323487925,62613096,252964596,105848461,2022
33155,5200159,42414872,9109446,4596771,10295278,16604896,2022
33156,5200175,349402494,240309857,15831656,49780017,30720098,2022
33157,5200209,54631208,19125206,2043127,1273479,18275145,2022
33158,5200258,2088754449,4779786,160972634,908772304,840680219,2022
33159,5200308,994577787,106706518,243339622,385408317,140009426,2022
33160,5200506,54226548,17051815,5385017,14001332,15109687,2022
33161,5200555,78653144,1557164,480223828,139393581,77835402,2022
33162,5200605,228979452,70989006,13314735,89393649,3873863,2022
33163,5200803,154959576,25182202,14823657,63754088,40729432,2022
33164,5200829,87986087,5057974,2273317,1174151,21121678,2022
33165,5200852,80269496,16505906,6237605,21137329,29006098,2022
33166,5200902,79831763,41012685,2777011,15045195,1833841,2022
33167,5201108,15286792208,168232214,4452115436,6478765162,1876103864,2022
33168,5201207,22361682,2767711,964441,716352,1015397,2022
33169,5201306,454935691,78446539,101357056,146306718,96462938,2022
33170,5201405,14856018566,19511787,3267380999,7053347859,2435385184,2022
33171,5201454,9322638,45030119,3639602,17937158,22704008,2022
33172,5201504,309029778,110182268,119401074,35871528,33182065,2022
33173,5201603,68271575,19718038,855422,17235932,19884405,2022
33174,5201702,254791878,10833282,18078869,118791323,86725254,2022
33175,5201801,148207551,18125204,18285674,52488905,48277799,2022
33176,5202155,148532179,53485558,5493733,42017116,38691475,2022
33177,5202353,177679281,62375591,7131219,21297851,18024215,2022
33178,5202502,228878789,91515746,12535478,65673145,45858538,2022
33179,5202601,72475751,21172874,9818781,18869093,18281364,2022
33180,5202809,58651716,19615207,5498574,12793339,18390525,2022
33181,5203104,95175491,50937221,2711933,12111519,27127032,2022
33182,5203203,1524708897,31310212,1078982351,221872048,8321757,2022
33183,5203302,1321484312,203758288,446177266,382001373,150419622,2022
33184,5203401,185770235,78578823,611108,53558955,37999373,2022
33185,5203500,933460721,35369562,111745253,288158089,12282949,2022
33186,5203559,106127111,10592705,6899062,39292083,41793682,2022
33187,5203575,114862599,66951531,3213066,17581283,23129306,2022
33188,5203609,82268165,1237726,27427846,17749407,19150231,2022
33189,5203807,159950014,60471548,11689647,45118421,32208725,2022
33190,5203906,379809481,107157411,82272818,112598538,46409811,2022
33191,5203939,49825727,10585378,4790508,15210748,16133359,2022
33192,5203962,84682284,4740412,51923149,7634619,18518883,2022
33193,5204003,310909172,184401254,19428682,5276544,43332914,2022
33194,5204102,287386134,5931925,43207914,9599797,64219682,2022
33195,5204201,33759708,11726298,1171507,7546195,11843779,2022
33196,5204250,412733537,83519473,82018824,84307302,56711885,2022
33197,5204300,908019998,115527948,496827143,161244555,88306934,2022
33198,5204409,571716835,26892514,3306743,147177362,93191205,2022
33199,5204508,2551056194,220701703,458566509,1198885669,479922946,2022
33200,5204557,75874742,1639312,4621929,24723247,23458177,2022
33201,5204607,60037213,18963633,3682395,14174446,20485268,2022
33202,5204656,77704637,32187974,2163899,16883115,22570541,2022
33203,5204706,302615037,6900351,21554346,128076711,55291948,2022
33204,5204805,581563607,389860141,25775671,101340778,42844719,2022
33205,5204854,142998144,33721613,25076186,36338069,36305883,2022
33206,5204904,289493471,18662885,22107691,133083505,90691189,2022
33207,5204953,50200635,12301855,2562332,18140094,14069376,2022
33208,5205000,26738221,56945538,69675615,6826434,45791221,2022
